Datetime,AT,BE,DK,ES,FI,FR,GB,GB-NIR,IE,IT,NL,NO,PT,SE
2018-02-10 02:15:00+00:00,0.5765965300849022,0.7473518142889339,,,,,,,,,0.5753352338718193,,,
2018-02-10 02:30:00+00:00,0.5694905869324474,0.7441214033506123,,,,,0.5815898060458438,0.42006079027355625,0.5793327908868999,,0.5742793791574279,,,
2018-02-10 02:45:00+00:00,0.5690291620524178,0.7419427541131395,,,,,,,,,0.5743321718931476,,,
2018-02-10 03:00:00+00:00,0.5668143226282761,0.7337540380136729,0.596683133380381,0.6173789103777062,0.7540179206371782,0.7040066883969013,0.5630850889789686,0.40486322188449847,0.5736371033360456,0.4899068915515531,0.5729595607644388,0.7065289530446325,0.5842219928907235,0.6540025604337676
2018-02-10 03:15:00+00:00,0.564968623108158,0.7299977462249267,,,,,,,,,0.5727483898215605,,,
2018-02-10 03:30:00+00:00,0.5658914728682171,0.7309743820900008,,,,,0.547888680857252,0.3933130699088146,0.5695687550854354,,0.5739626227431105,,,
2018-02-10 03:45:00+00:00,0.5729974160206718,0.7332281571632484,,,,,,,,,0.5740154154788301,,,
2018-02-10 04:00:00+00:00,0.5829641934293097,0.7304485012395763,0.6139731827805223,0.6159781780650234,0.7732186033281183,0.7135101384244169,0.5381818842818971,0.3817629179331307,0.5630593978844589,0.5040830344195986,0.5778692851863584,0.7144931143188983,0.5752780644421511,0.6614955945477822
2018-02-10 04:15:00+00:00,0.5943152454780362,0.7353316805649462,,,,,,,,,0.5806145074437757,,,
2018-02-10 04:30:00+00:00,0.6002214839424141,0.7406656149049659,,,,,0.5335102612109865,0.3829787234042553,0.5543124491456468,,0.5838876570583887,,,
2018-02-10 04:45:00+00:00,0.6040974529346622,0.7440462775148373,,,,,,,,,0.5874247703515996,,,
2018-02-10 05:00:00+00:00,0.6099114064230343,0.75125835774923,0.6450247000705717,0.632197183790824,0.7838145356279335,0.7340727257333954,0.5350371730318288,0.3750759878419453,0.5473962571196095,0.5486720598336259,0.5972970119311583,0.7277667164426747,0.5737874097007224,0.6779124934106484
2018-02-10 05:15:00+00:00,0.623015873015873,0.7468259334385094,,,,,,,,,0.6080667300179495,,,
2018-02-10 05:30:00+00:00,0.6333517903285345,0.7624521072796935,,,,,0.5461436387762892,0.3738601823708207,0.5459723352318958,,0.61772780065463,,,
2018-02-10 05:45:00+00:00,0.6454411221853082,0.7652317632033656,,,,,,,,,0.6301868862844473,,,
2018-02-10 06:00:00+00:00,0.6720191952750092,0.7650063856960408,0.6976005645730416,0.6684687784139778,0.79384155881098,0.7591859628328325,0.5674295166596987,0.37446808510638296,0.5567534580960131,0.6109669541326413,0.6449688522859255,0.7486726397876223,0.5839926613920422,0.7116876270803524
2018-02-10 06:15:00+00:00,0.6818936877076412,0.7646307565171663,,,,,,,,,0.6561081195227537,,,
2018-02-10 06:30:00+00:00,0.6956441491325213,0.7718428367515588,,,,,0.5943322487412066,0.3829787234042553,0.580146460537022,,0.6722626966529406,,,
2018-02-10 06:45:00+00:00,0.706626061277224,0.7828863346104725,,,,,,,,,0.6869918699186992,,,
2018-02-10 07:00:00+00:00,0.7225913621262459,0.79017354068064,0.7489414255469301,0.7100975597768658,0.8105532641160574,0.7858125555602591,0.6263428644138658,0.4006079027355623,0.6004882017900732,0.6633786155842174,0.6966001478196601,0.7850091256014601,0.5915606008485266,0.7299495443934031
2018-02-10 07:15:00+00:00,0.7348652639350314,0.7983622567801066,,,,,,,,,0.7119628339140535,,,
2018-02-10 07:30:00+00:00,0.7485234403839055,0.8123356622342424,,,,,0.6490465889880573,0.42613981762917935,0.6271358828315704,,0.7283285819871186,,,
2018-02-10 07:45:00+00:00,0.7598744924326319,0.8320937570430471,,,,,,,,,0.7433745116671946,,,
2018-02-10 08:00:00+00:00,0.7708564045773348,0.8399068439636391,0.7819336626676077,0.7892512225689922,0.8188024463092021,0.8102061550184143,0.6995437442059149,0.45775075987841946,0.6383238405207485,0.6963672441425628,0.7598458452116988,0.805043968807035,0.6468294920307304,0.7552150011296032
2018-02-10 08:15:00+00:00,0.7772240679217424,0.8432875065735106,,,,,,,,,0.7726744799915531,,,
2018-02-10 08:30:00+00:00,0.7833148763381321,0.8504995868079033,,,,,0.7350807990838529,0.5082066869300912,0.660699755899105,,0.7809101467638053,,,
2018-02-10 08:45:00+00:00,0.7881136950904393,0.8519269776876268,,,,,,,,,0.7890402280646183,,,
2018-02-10 09:00:00+00:00,0.7946659283868586,0.8532041168958004,0.799576570218772,0.847320177917578,0.8202247191011236,0.8073805189857343,0.7626379219457219,0.539209726443769,0.6887713588283157,0.6951079905365184,0.7915742793791575,0.8195204911232786,0.7079463364293086,0.7652308155734618
2018-02-10 09:15:00+00:00,0.7983573274270949,0.8611674554879423,,,,,,,,,0.7935804033365009,,,
2018-02-10 09:30:00+00:00,0.8011258767072721,0.8568852828487717,,,,,0.783342119135477,0.5805471124620061,0.7105370219690805,,0.7990180551156161,,,
2018-02-10 09:45:00+00:00,0.805094130675526,0.855683269476373,,,,,,,,,0.7963784183296378,,,
2018-02-10 10:00:00+00:00,0.8053709856035437,0.8503493351363534,0.7905786873676782,0.8540780969699948,0.8173801735172807,0.7996867459679127,0.793703306491193,0.6194528875379939,0.7355573637103336,0.672021674425704,0.7915214866434379,0.8242077318732371,0.7325994725375531,0.7594698395963552
2018-02-10 10:15:00+00:00,0.8081395348837209,0.848846818420855,,,,,,,,,0.7868757259001161,,,
2018-02-10 10:30:00+00:00,0.8086932447397563,0.8544061302681992,,,,,0.797575118608329,0.6613981762917933,0.7441008950366151,,0.7847640164713335,,,
2018-02-10 10:45:00+00:00,0.8014027316352897,0.8444143941101345,,,,,,,,,0.7831802343997466,,,
2018-02-10 11:00:00+00:00,0.7951273532668881,0.8457666591540831,0.7822865208186309,0.8360651709139164,0.8081354003697909,0.7998984040977014,0.8002835693381565,0.670516717325228,0.7528478437754271,0.6310005342288025,0.7781121317706684,0.8213870914219347,0.7410847379887627,0.7531440620528654
2018-02-10 11:15:00+00:00,0.7860834256183094,0.8376530688903914,,,,,,,,,0.7730440291415901,,,
2018-02-10 11:30:00+00:00,0.7790697674418605,0.8293892269551498,,,,,0.8032465053714577,0.6796352583586626,0.7544751830756713,,0.7621159328476401,,,
2018-02-10 11:45:00+00:00,0.772609819121447,0.8242055442866801,,,,,,,,,0.7572062084257206,,,
2018-02-10 12:00:00+00:00,0.7711332595053525,0.816617834873413,0.7717007762879322,0.8322070134912638,0.8067131275778694,0.7713139736697286,0.8046643520622399,0.6826747720364742,0.7542717656631408,0.6014843928871251,0.7491817125963467,0.8087356893977103,0.7387914230019493,0.7550267339408088
2018-02-10 12:15:00+00:00,0.7659653008490218,0.8114341522049433,,,,,,,,,0.7393622637525077,,,
2018-02-10 12:30:00+00:00,0.7603359173126615,0.8063255953722486,,,,,0.7966298874811408,0.6857142857142857,0.7561025223759154,,0.7283285819871186,,,
2018-02-10 12:45:00+00:00,0.7560908084163898,0.796108481706859,,,,,,,,,0.7207792207792207,,,
2018-02-10 13:00:00+00:00,0.7518456995201181,0.7925775674254376,0.7630557515878617,0.8118595335807142,0.8088465367657517,0.7364432967870296,0.7918128442368167,0.6832826747720365,0.7599674532139952,0.5939861100511333,0.7208320135149403,0.8138792102206737,0.7188395826166724,0.7392122900820844
2018-02-10 13:15:00+00:00,0.7482465854558877,0.7955826008564345,,,,,,,,,0.7174532784288882,,,
2018-02-10 13:30:00+00:00,0.7486157253599114,0.7848396063406206,,,,,0.7771435842437242,0.6759878419452887,0.7477624084621644,,0.7160278745644599,,,
2018-02-10 13:45:00+00:00,0.7450166112956811,0.7835624671324468,,,,,,,,,0.7138633723999578,,,
2018-02-10 14:00:00+00:00,0.7429863418235512,0.7930283224400871,0.7616443189837685,0.7823950065121765,0.8219314464514293,0.7128328324090928,0.776979986548634,0.6717325227963525,0.7316924328722538,0.6067885217125849,0.7110653574068209,0.8117637298821968,0.7089783281733746,0.738496874764666
2018-02-10 14:15:00+00:00,0.7444629014396457,0.7862669972203441,,,,,,,,,0.7114349065568578,,,
2018-02-10 14:30:00+00:00,0.7456626061277224,0.787318758921193,,,,,0.7749804591641976,0.6674772036474164,0.7294548413344182,,0.71238517579981,,,
2018-02-10 14:45:00+00:00,0.7442783314876338,0.7841634738186463,,,,,,,,,0.7160806673001795,,,
2018-02-10 15:00:00+00:00,0.7428940568475452,0.7783036586282023,0.7875793930839803,0.7573292703904848,0.8581282890058313,0.7032447191296618,0.7791249341064839,0.6632218844984803,0.725793327908869,0.6253911318018774,0.7227325520008446,0.8179027708644433,0.6925811260176585,0.755553882069433
2018-02-10 15:15:00+00:00,0.7409560723514211,0.7771767710915783,,,,,,,,,0.7296484003801077,,,
2018-02-10 15:30:00+00:00,0.7463086009597637,0.7842385996544211,,,,,0.7794339519749878,0.6553191489361702,0.733319772172498,,0.7402069475240207,,,
2018-02-10 15:45:00+00:00,0.7540605389442598,0.7876943881000676,,,,,,,,,0.7536163023967902,,,
2018-02-10 16:00:00+00:00,0.7620893318567737,0.7986627601232064,0.8690896259703599,0.7503010345759713,0.8794623808846537,0.7199762942894636,0.7895770090705834,0.6620060790273556,0.7369812855980472,0.676181027245669,0.7590011614401858,0.8318815331010453,0.6832932003210641,0.7826643572558175
2018-02-10 16:15:00+00:00,0.7744555186415651,0.8042971978063256,,,,,,,,,0.7706683560342097,,,
2018-02-10 16:30:00+00:00,0.7841454411221853,0.8127112914131169,,,,,0.8090814898296766,0.6723404255319149,0.75793327908869,,0.7886178861788617,,,
2018-02-10 16:45:00+00:00,0.7914359542266519,0.8310419953421981,,,,,,,,,0.807887234716503,,,
2018-02-10 17:00:00+00:00,0.7951273532668881,0.8503493351363534,0.8599153140437544,0.7662005750374757,0.8677286303513014,0.780066037336494,0.8354570737825605,0.6936170212765957,0.781326281529699,0.736529802335343,0.8136416429099356,0.8312178529948565,0.7057676871918358,0.7705399502974621
2018-02-10 17:15:00+00:00,0.7865448504983389,0.861392832995267,,,,,,,,,0.8127969591384225,,,
2018-02-10 17:30:00+00:00,0.7789774824658545,0.8643227405904891,,,,,0.8519986185083526,0.7337386018237082,0.8130593978844589,,0.809101467638053,,,
2018-02-10 17:45:00+00:00,0.7689184200812108,0.859514687100894,,,,,,,,,0.801446520958716,,,
2018-02-10 18:00:00+00:00,0.7500922849760059,0.8601908196228683,0.7865208186309104,0.8292581033593002,0.8408476745839852,0.8014435084451593,0.8409648628505989,0.78419452887538,0.8478437754271766,0.7383042051438602,0.7946890507866118,0.817156130744981,0.8064442151129457,0.7514120039159575
2018-02-10 18:15:00+00:00,0.7414174972314507,0.8452407783036586,,,,,,,,,0.7878787878787878,,,
2018-02-10 18:30:00+00:00,0.7348652639350314,0.8403575989782887,,,,,0.8297856870194318,0.8364741641337387,0.8403173311635476,,0.7791151937493401,,,
2018-02-10 18:45:00+00:00,0.7260981912144703,0.8299151078055743,,,,,,,,,0.7744694330060183,,,
2018-02-10 19:00:00+00:00,0.7150239940937615,0.8111336488618436,0.7334156669019054,0.8492369695033544,0.8143222870146494,0.7729860728950599,0.8118262956028575,0.8455927051671732,0.8340113913751017,0.6952797069373426,0.7651251187836554,0.7997760079641613,0.860910446049765,0.72772799156563
2018-02-10 19:15:00+00:00,0.7025655223329642,0.8015926677184284,,,,,,,,,0.757153415690001,,,
2018-02-10 19:30:00+00:00,0.6934293097083795,0.7831117121177973,,,,,0.7827422609201461,0.8188449848024316,0.8067534580960131,,0.7446415373244641,,,
2018-02-10 19:45:00+00:00,0.6842008121077888,0.7733453534670574,,,,,,,,,0.7323408299018055,,,
2018-02-10 20:00:00+00:00,0.6765411590992987,0.7571932987754488,0.6970712773465068,0.8488437814857592,0.8281894467358839,0.7440418236464462,0.7594568556523004,0.7896656534954407,0.790886899918633,0.6435930702892467,0.7182979622004012,0.7801974448315911,0.8526545120972365,0.7033285638978839
2018-02-10 20:15:00+00:00,0.66343669250646,0.755089775373751,,,,,,,,,0.7131770668356034,,,
2018-02-10 20:30:00+00:00,0.6550387596899225,0.7475020659604839,,,,,0.7338810826531911,0.7531914893617021,0.7695280716029292,,0.7060500475134621,,,
2018-02-10 20:45:00+00:00,0.6514396456256921,0.742468634963564,,,,,,,,,0.6986062717770035,,,
2018-02-10 21:00:00+00:00,0.6697120708748616,0.7553902787168507,0.6598447424135497,0.816749809549554,0.8189446735883943,0.7574080345426067,0.7073782560485703,0.7142857142857143,0.7418633034987795,0.5923643440433488,0.6868862844472601,0.7647668823627012,0.81057218208921,0.6663528880186761
2018-02-10 21:15:00+00:00,0.6688815060908084,0.7650063856960408,,,,,,,,,0.6778587266392144,,,
2018-02-10 21:30:00+00:00,0.664359542266519,0.7683870483059124,,,,,0.6797847781433479,0.6699088145896657,0.7162327095199349,,0.6665610811952275,,,
2018-02-10 21:45:00+00:00,0.651531930601698,0.7636541206520923,,,,,,,,,0.658008658008658,,,
2018-02-10 22:00:00+00:00,0.6408268733850129,0.7868680039065434,0.6212067748764997,0.7619738038483277,0.7974683544303798,0.773229479744317,0.6446112736989439,0.6401215805471124,0.6989422294548413,0.5422613142028543,0.6469749762432689,0.7463082794093248,0.7702098383212934,0.651065592288576
2018-02-10 22:15:00+00:00,0.6276301218161683,0.7815340695665239,,,,,,,,,0.6388448949424559,,,
2018-02-10 22:30:00+00:00,0.6159099298634182,0.7744722410036812,,,,,0.6235435260756549,0.6103343465045593,0.6749389747762409,,0.6296589589272517,,,
2018-02-10 22:45:00+00:00,0.6078811369509044,0.770715949214935,,,,,,,,,0.6181501425403865,,,
2018-02-10 23:00:00+00:00,0.6130490956072352,0.7505822252272557,0.5875088214537756,0.7013982748875728,0.7701607168254871,0.7487512170342463,0.598058640684929,0.5829787234042553,0.6702603742880391,0.49606960238113407,0.6098616830324147,0.7296333167413307,0.7084049994266712,0.6354017621808871
2018-02-10 23:15:00+00:00,0.5993909191583611,0.7514086094207798,,,,,,,,,0.60679970436068,,,
2018-02-10 23:30:00+00:00,0.5888704318936877,0.7342799188640974,,,,,0.5782633195790086,0.5641337386018237,0.676159479251424,,0.6005173688100517,,,
2018-02-10 23:45:00+00:00,0.5820413436692506,0.7251896927353316,,,,,,,,,0.5961883644810474,,,
2018-02-11 00:00:00+00:00,0.5811184939091916,0.7257155735857561,0.5675723359209598,0.6427886860147937,0.7552979661499075,0.7222410362782035,0.5715921691236617,0.5306990881458966,0.6566314076484947,0.4639395558269099,0.5878999049730758,0.7159449145511864,0.6361655773420479,0.6237668499133971
2018-02-11 00:15:00+00:00,0.5759505352528609,0.7188791225302381,,,,,,,,,0.5819343258367649,,,
2018-02-11 00:30:00+00:00,0.5645994832041343,0.7087371347006235,,,,,0.5779361241888281,0.49240121580547114,0.6312042310821806,,0.5741210009502692,,,
2018-02-11 00:45:00+00:00,0.5616463639719453,0.7001727894222823,,,,,,,,,0.569052898321191,,,
2018-02-11 01:00:00+00:00,0.567921742340347,0.6920591991585906,0.5598094565984474,0.5993905585727275,0.7482577158298962,0.7046734115057359,0.5570865068256594,0.46382978723404256,0.6116761594792515,0.43669388689613065,0.5659909196494562,0.7067363530778165,0.5870886366242404,0.6218465245876948
2018-02-11 01:15:00+00:00,0.5624769287559985,0.6836451055517992,,,,,,,,,0.5646183085207476,,,
2018-02-11 01:30:00+00:00,0.5588778146917682,0.6818420854932011,,,,,0.5360369367240471,0.4419452887537994,0.5941822620016274,,0.5602893041917432,,,
2018-02-11 01:45:00+00:00,0.5529715762273901,0.6773345353467057,,,,,,,,,0.5578608383486432,,,
2018-02-11 02:00:00+00:00,0.548265042451089,0.6828187213582751,0.5492237120677488,0.5743002481999361,0.7460531930024179,0.6671146763747196,0.5224765055532329,0.4249240121580547,0.5770951993490643,0.42370067923376326,0.5578080456129236,0.7050771528123444,0.5520009173259948,0.6187212892537088
2018-02-11 02:15:00+00:00,0.5466961978589886,0.6587784539102998,,,,,,,,,0.5554323725055432,,,
2018-02-11 02:30:00+00:00,0.5415282392026578,0.6593043347607243,,,,,0.5194772144765782,0.43039513677811553,0.5561432058584215,,0.5553795797698237,,,
2018-02-11 02:45:00+00:00,0.5391288298265042,0.662459619863271,,,,,,,,,0.5527399429838454,,,
2018-02-11 03:00:00+00:00,0.5425433739387228,0.6591540830891743,0.547635850388144,0.5645688447644558,0.7506755795761627,0.6443931761418956,0.507352807518223,0.4194528875379939,0.5435313262815297,0.4219453560253377,0.5536902122267976,0.7110917537746806,0.536177043916982,0.6288500640108442
2018-02-11 03:15:00+00:00,0.5421742340346991,0.6583276988956502,,,,,,,,,0.552423186569528,,,
2018-02-11 03:30:00+00:00,0.5441122185308231,0.6662910374877921,,,,,0.4971915729009507,0.4145896656534954,0.5439381611065908,,0.5532678703410411,,,
2018-02-11 03:45:00+00:00,0.5443890734588409,0.6670422958455413,,,,,,,,,0.5504170626121846,,,
2018-02-11 04:00:00+00:00,0.549187892211148,0.6572759371948013,0.5591037402964009,0.5633155579583712,0.7642582847390129,0.6423083435634763,0.4901023394470398,0.40303951367781155,0.5380390561432059,0.42965351446233685,0.554851652412628,0.710801393728223,0.5253984634789588,0.6312598840274117
2018-02-11 04:15:00+00:00,0.5565706902916205,0.6641123882503193,,,,,,,,,0.5565938126913736,,,
2018-02-11 04:30:00+00:00,0.5644149132521226,0.6593043347607243,,,,,0.4870848708487085,0.3945288753799392,0.540073230268511,,0.5603420969274627,,,
2018-02-11 04:45:00+00:00,0.5655223329641934,0.6568251821801517,,,,,,,,,0.5615563298490128,,,
2018-02-11 05:00:00+00:00,0.55906238464378,0.662459619863271,0.5929781227946366,0.5747917332219301,0.7683828758355853,0.6479913643483046,0.4887753803646411,0.3884498480243161,0.5311228641171685,0.454666870182401,0.5695808256783866,0.7234113157458105,0.5242518059855521,0.6460576850666466
2018-02-11 05:15:00+00:00,0.5635843484680694,0.6729021110359853,,,,,,,,,0.5732763171787562,,,
2018-02-11 05:30:00+00:00,0.5754891103728313,0.6741792502441589,,,,,0.4930834530020177,0.382370820668693,0.5303091944670464,,0.5772885650934432,,,
2018-02-11 05:45:00+00:00,0.5888704318936877,0.6783862970475547,,,,,,,,,0.5817231548938866,,,
2018-02-11 06:00:00+00:00,0.612218530823182,0.6774472241003681,0.631439661256175,0.593173273044504,0.7752808988764045,0.6565211869787918,0.514969189100758,0.38358662613981764,0.5311228641171685,0.47546363428222543,0.5911730545876888,0.740625518500083,0.5303290907006077,0.6656374727012576
2018-02-11 06:15:00+00:00,0.6184939091915836,0.6765081511531815,,,,,,,,,0.6002006123957343,,,
2018-02-11 06:30:00+00:00,0.6301218161683277,0.6879272781909699,,,,,0.530565502699362,0.38541033434650457,0.5366151342554922,,0.6092809629394995,,,
2018-02-11 06:45:00+00:00,0.6419342930970838,0.6817669596574262,,,,,,,,,0.6186252771618626,,,
2018-02-11 07:00:00+00:00,0.6547619047619048,0.6880775298625197,0.6826040931545518,0.6102278033076942,0.7870146494097567,0.6721309740507133,0.5510879246723501,0.39756838905775077,0.5467860048820179,0.5138899488666717,0.6224263541336712,0.7538161606105857,0.5229904827428047,0.6861962497175992
2018-02-11 07:15:00+00:00,0.6639904023624954,0.6904815566073172,,,,,,,,,0.6373666983423081,,,
2018-02-11 07:30:00+00:00,0.6727574750830565,0.7100142739087972,,,,,0.5714285714285714,0.4121580547112462,0.5591944670463792,,0.6464470488860733,,,
2018-02-11 07:45:00+00:00,0.6847545219638242,0.7137705656975434,,,,,,,,,0.6581142434800972,,,
2018-02-11 08:00:00+00:00,0.6965669988925803,0.7335286605063481,0.721242060691602,0.6709507777750473,0.8047930593087754,0.7011704694577319,0.6178539617908494,0.4297872340425532,0.5732302685109846,0.555330840265588,0.6688839615668883,0.7809026049444168,0.5529182433207201,0.7113487461405227
2018-02-11 08:15:00+00:00,0.7021963824289406,0.7427691383066637,,,,,,,,,0.6783338612606905,,,
2018-02-11 08:30:00+00:00,0.7053340716131414,0.7472766884531591,,,,,0.6529911111919001,0.4534954407294833,0.5766883645240033,,0.6761165663604688,,,
2018-02-11 08:45:00+00:00,0.7123477297895903,0.7527608744647284,,,,,,,,,0.6795480941822405,,,
2018-02-11 09:00:00+00:00,0.7166851236618679,0.7592968221771467,0.7418842625264643,0.7226795763399111,0.8109088323140379,0.7167379249036956,0.6917092323632595,0.4668693009118541,0.6208299430431244,0.5755742959627567,0.6841938549255623,0.7975775676124108,0.6110537782364408,0.731681602530311
2018-02-11 09:15:00+00:00,0.716592838685862,0.7659830215611149,,,,,,,,,0.6902122267975926,,,
2018-02-11 09:30:00+00:00,0.7207456626061277,0.7711667042295846,,,,,0.7170486975805719,0.5009118541033435,0.6476810414971521,,0.6959138422553056,,,
2018-02-11 09:45:00+00:00,0.7219453672942046,0.7647058823529411,,,,,,,,,0.6991869918699187,,,
2018-02-11 10:00:00+00:00,0.7246216315983758,0.7709413267222598,0.7528228652081863,0.7422406802152705,0.8117621959891907,0.7238178893451297,0.737280279206733,0.5379939209726444,0.6804312449145646,0.5771960619705411,0.6986062717770035,0.8048780487804879,0.6587547299621603,0.7381203403870773
2018-02-11 10:15:00+00:00,0.7265596160944998,0.7870933814138682,,,,,,,,,0.6973920388554535,,,
2018-02-11 10:30:00+00:00,0.7221299372462163,0.7895725339944407,,,,,0.7507498227691637,0.5811550151975684,0.7113506916192026,,0.6994509555485166,,,
2018-02-11 10:45:00+00:00,0.7172388335179033,0.7915258057245886,,,,,,,,,0.701087530355823,,,
2018-02-11 11:00:00+00:00,0.7103174603174603,0.7900984148448652,0.7559985885673959,0.733246504312781,0.8090598776845399,0.7356601617068111,0.7565848072273826,0.6212765957446809,0.7235557363710333,0.5728840723498435,0.7018794213916165,0.7986975277916044,0.6987730764820548,0.7412079222833045
2018-02-11 11:15:00+00:00,0.6985972683647103,0.7900232890090902,,,,,,,,,0.7012459085629817,,,
2018-02-11 11:30:00+00:00,0.6916758951642673,0.7849898580121704,,,,,0.7675640303201061,0.6443768996960486,0.7306753458096013,,0.698183929891247,,,
2018-02-11 11:45:00+00:00,0.686046511627907,0.7809330628803245,,,,,,,,,0.6946468165980361,,,
2018-02-11 12:00:00+00:00,0.6753414544112218,0.7641048756667418,0.742589978828511,0.7375715725063279,0.8042241501920069,0.7113088938746137,0.7677639830585498,0.6595744680851063,0.7400325467860048,0.5366900709761123,0.6892091648189209,0.7941762070681931,0.7147116156404082,0.7371413510053468
2018-02-11 12:15:00+00:00,0.6711886304909561,0.7637292464878672,,,,,,,,,0.6861471861471862,,,
2018-02-11 12:30:00+00:00,0.6687892211148025,0.7513334835850048,,,,,0.768763746750768,0.6674772036474164,0.7640358014646054,,0.6832435856826101,,,
2018-02-11 12:45:00+00:00,0.6641749723145072,0.7468259334385094,,,,,,,,,0.6806039488966318,,,
2018-02-11 13:00:00+00:00,0.6611295681063123,0.7403651115618661,0.7508821453775583,0.7326567222863883,0.8023040819229128,0.6817825847690809,0.762092596295421,0.6820668693009119,0.7615947925142392,0.523009997710448,0.6775947629606166,0.8025966484154637,0.6922371287696365,0.7414714963476166
2018-02-11 13:15:00+00:00,0.656515319306017,0.7318007662835249,,,,,,,,,0.6779643121106536,,,
2018-02-11 13:30:00+00:00,0.6561461794019934,0.7236871760198332,,,,,0.7446603530074709,0.7045592705167173,0.7465419039869813,,0.6782810685249709,,,
2018-02-11 13:45:00+00:00,0.6561461794019934,0.7319510179550748,,,,,,,,,0.678756203146447,,,
2018-02-11 14:00:00+00:00,0.6606681432262828,0.7406656149049659,0.7515878616796048,0.69999754257489,0.8058597639027165,0.6624476146128773,0.7543126170177958,0.7063829787234043,0.734947111472742,0.5343242005647562,0.6803927779537535,0.8078646092583375,0.6687306501547987,0.7472701257624821
2018-02-11 14:15:00+00:00,0.6598375784422296,0.7283449778378784,,,,,,,,,0.6832963784183297,,,
2018-02-11 14:30:00+00:00,0.6590992986341824,0.7291713620314026,,,,,0.7591296602621198,0.6814589665653495,0.7288445890968267,,0.6863583570900644,,,
2018-02-11 14:45:00+00:00,0.6622369878183831,0.7230861693336338,,,,,,,,,0.6903178122690318,,,
2018-02-11 15:00:00+00:00,0.659468438538206,0.7245511231312448,0.7695836273817925,0.6833116260781953,0.8353719243350874,0.6580027938873132,0.7627106320324287,0.6674772036474164,0.7274206672091131,0.538941463786919,0.6946468165980361,0.8108926497428239,0.6594427244582043,0.7602229083515325
2018-02-11 15:15:00+00:00,0.6650055370985604,0.7260160769288558,,,,,,,,,0.696969696969697,,,
2018-02-11 15:30:00+00:00,0.6768180140273163,0.7283449778378784,,,,,0.7655099703706396,0.6516717325227963,0.7078925956061839,,0.7048886073276317,,,
2018-02-11 15:45:00+00:00,0.6842008121077888,0.728720607016753,,,,,,,,,0.7175060711646077,,,
2018-02-11 16:00:00+00:00,0.6946290143964563,0.7371347006235445,0.8369795342272407,0.6767257267834763,0.8525103114777415,0.6706705329551708,0.7803610055804991,0.6462006079027356,0.7162327095199349,0.5853048920094635,0.7256361524654208,0.8255350920856147,0.657837403967435,0.7907974998117329
2018-02-11 16:15:00+00:00,0.7126245847176079,0.7565171662534745,,,,,,,,,0.7414211804455707,,,
2018-02-11 16:30:00+00:00,0.7323735695828719,0.7780782811208775,,,,,0.8019922563757658,0.6480243161094225,0.7314890154597233,,0.7587899904973076,,,
2018-02-11 16:45:00+00:00,0.7458471760797342,0.7946059649913605,,,,,,,,,0.7808573540280858,,,
2018-02-11 17:00:00+00:00,0.7551679586563308,0.822402524228082,0.8276287932251235,0.7077384316712948,0.8505902432086474,0.7345066248994624,0.8389835129878392,0.6547112462006079,0.7428803905614321,0.659562695565901,0.7904128391933269,0.8290608926497428,0.6756105951152391,0.8010392348821448
2018-02-11 17:15:00+00:00,0.7572905131044666,0.8413342348433627,,,,,,,,,0.7915742793791575,,,
2018-02-11 17:30:00+00:00,0.7584902177925433,0.8421606190368868,,,,,0.8684492756257611,0.6808510638297872,0.7748169243287225,,0.7891458135360574,,,
2018-02-11 17:45:00+00:00,0.7534145441122185,0.840958605664488,,,,,,,,,0.7870341041072748,,,
2018-02-11 18:00:00+00:00,0.7364341085271318,0.8322440087145969,0.7685250529287226,0.7818297987368835,0.8372919926041815,0.7701921855818482,0.8603784560013088,0.7240121580547112,0.8325874694873882,0.6751888880409067,0.7816492450638792,0.8261987721918036,0.7514046554294233,0.7854507116499736
2018-02-11 18:15:00+00:00,0.7277593207825765,0.8332206445796709,,,,,,,,,0.7758948368704466,,,
2018-02-11 18:30:00+00:00,0.724437061646364,0.8289384719405003,,,,,0.8456728409648628,0.7689969604863222,0.8358421480878763,,0.7700348432055749,,,
2018-02-11 18:45:00+00:00,0.7133628645256552,0.817594470738487,,,,,,,,,0.7689261957554641,,,
2018-02-11 19:00:00+00:00,0.7093023255813954,0.8092555029674705,0.7140084685956246,0.8187894723908289,0.8290783672308348,0.7468780425856157,0.8243869630814534,0.8006079027355623,0.8236371033360456,0.6597153323666336,0.758737197761588,0.8108511697361872,0.8010549248939342,0.7602982152270502
2018-02-11 19:15:00+00:00,0.6947212993724622,0.8085793704454962,,,,,,,,,0.7492345053320663,,,
2018-02-11 19:30:00+00:00,0.6862310815799187,0.7900232890090902,,,,,0.8035555232399615,0.7890577507598784,0.8118388934092758,,0.7343997465948685,,,
2018-02-11 19:45:00+00:00,0.6802325581395349,0.7910750507099391,,,,,,,,,0.7223102101150881,,,
2018-02-11 20:00:00+00:00,0.6717423403469915,0.7873938847569679,0.6725476358503881,0.8253507974344482,0.8208647418574883,0.7215425644499005,0.7876138367295002,0.7708206686930091,0.7864117168429617,0.6216324505838358,0.7143385070214339,0.8000663680106189,0.8058708863662424,0.7295730100158144
2018-02-11 20:15:00+00:00,0.6568844592100406,0.7760498835549545,,,,,,,,,0.7089008552423186,,,
