Datetime,AT,BE,DE,DK,ES,FI,FR,GB,GB-NIR,IE,IT,NL,NO,PT,SE,US-TX,CA-QC
2018-04-27 09:30:00+00:00,0.10660836167586273,,,,,,,0.05162183086169202,0.08743718592964825,0.1496892530715346,,0.05229753448530079,,0.14812192185473014,,,
2018-04-27 09:45:00+00:00,0.13308850312438344,,,,,,,,,,,0.051081312753084494,,0.14159070887591765,,,
2018-04-27 10:00:00+00:00,0.1661027054498119,0.08596469989975608,0.09025095329432953,0.2630441074502212,0.14717929509991207,0.037666862639075864,0.2902506977819885,0.05552395350950497,0.0743718592964824,0.15643994487672147,0.09616959692398117,0.05290564535140895,0.1023620531798773,0.13620105461259965,0.1816186068585108,0.2549708429656765,0.6361411217391304
2018-04-27 10:15:00+00:00,0.1956779283663416,,,,,,,,,,,0.05290564535140895,,0.1294078445515425,,,
2018-04-27 10:30:00+00:00,0.2169996007015141,,,,,,,0.0547110112912106,0.09346733668341707,0.141471019569568,,0.051081312753084494,,0.12734929604819187,,,
2018-04-27 10:45:00+00:00,0.22697264098732065,,,,,,,,,,,0.04500020409200301,,0.1264510203376389,,,
2018-04-27 11:00:00+00:00,0.2472626194998236,0.1105260427282578,0.09060441681156252,0.2609453512737567,0.15398477611418954,0.042112653794097885,0.3228126716143973,0.06536055435086675,0.0964824120603015,0.123860519208211,0.1204192582173126,0.04074342802924597,0.11485066968984055,0.13097982704501027,0.2092430979690368,0.19607799311189167,0.5486347235969552
2018-04-27 11:15:00+00:00,0.2651453124260973,,,,,,,,,,,0.031317709604569664,,0.13938244775414152,,,
2018-04-27 11:30:00+00:00,0.291625453874618,,,,,,,0.07495327252674024,0.09246231155778896,0.11652281072431225,,0.025844711809596323,,0.14617565781519865,,,
2018-04-27 11:45:00+00:00,0.3218884726729274,,,,,,,,,,,0.023108212912109655,,0.15081674898638914,,,
2018-04-27 12:00:00+00:00,0.34355404294898984,0.10315763987970727,0.0786224116440961,0.2569810340515459,0.1679833921245704,0.050504482694995016,0.3696906856662272,0.08210716404773062,0.1015075376884422,0.1132942189913968,0.1457052298223249,0.020371714014622986,0.10540987030433263,0.16008021725146704,0.21961802519605889,0.1918737734483315,0.43270399107211976
2018-04-27 12:15:00+00:00,0.3834462040922159,,,,,,,,,,,0.021283880313785208,,0.16734127924510386,,,
2018-04-27 12:30:00+00:00,0.4075190599545075,,,,,,,0.07812374717808825,0.135678391959799,0.11769684408173604,,0.025844711809596323,,0.16945596998036405,,,
2018-04-27 12:45:00+00:00,0.4264334467034509,,,,,,,,,,,0.028581210707082992,,0.16262533176470054,,,
2018-04-27 13:00:00+00:00,0.4312480178759092,0.08989451475231636,0.0735206059019562,0.2415901554241393,0.18977816043611725,0.04659675996748936,0.4228144231471182,0.09389482621299887,0.12663316582914572,0.1085980855617016,0.16456607749491606,0.02888526614013706,0.07924324523583821,0.16208262352290814,0.21831252826145445,0.16642392597147326,0.2951168723261515
2018-04-27 13:15:00+00:00,0.4687328934329061,,,,,,,,,,,0.028581210707082992,,0.1615024871265093,,,
2018-04-27 13:30:00+00:00,0.4873033822409596,,,,,,,0.09942283329740056,0.1507537688442211,0.11652281072431225,,0.032229875903731886,,0.16460902395883847,,,
2018-04-27 13:45:00+00:00,0.5082811566352422,,,,,,,,,,,0.027973099840974843,,0.1707285272369808,,,
2018-04-27 14:00:00+00:00,0.5313223186748642,0.08596469989975608,0.06933869916508349,0.19191959258114544,0.2047674477333866,0.03737207331143469,0.4813417640441633,0.11145437812815713,0.16080402010050251,0.11710982740302416,0.17482554958055627,0.031621765037623734,0.07567506909013443,0.1769416009016391,0.19473189359636486,0.08340652350196158,0.2045912657979616
2018-04-27 14:15:00+00:00,0.5392319713153314,,,,,,,,,,,0.030101487872353363,,0.17868201009083556,,,
2018-04-27 14:30:00+00:00,0.551956195128257,,,,,,,0.11503132388865232,0.15175879396984926,0.1256215692443467,,0.03253393133678596,,0.18124583868137226,,,
2018-04-27 14:45:00+00:00,0.5760290509905486,,,,,,,,,,,0.03375015306900225,,0.18234996924226032,,,
2018-04-27 15:00:00+00:00,0.5746534592269891,0.12329794099907873,0.06559264656188513,0.13012288294080093,0.2300511018813668,0.03035229549989793,0.503657944386202,0.12267298074061933,0.16381909547738693,0.14352557794505966,0.1752400737052286,0.02766904440792077,0.07299893698085659,0.17578132810884148,0.1676574213264692,0.048750966709735805,0.15549809309766482
2018-04-27 15:15:00+00:00,0.5887532748034741,,,,,,,,,,,0.0237163237782178,,0.1763614645052403,,,
2018-04-27 15:30:00+00:00,0.5901288665670337,,,,,,,0.12722545716306774,0.16381909547738693,0.15321135314380602,,0.029493377006245214,,0.1808528430580053,,,
2018-04-27 15:45:00+00:00,0.5829070098083462,,,,,,,,,,,0.03375015306900225,,0.18732791380490826,,,
2018-04-27 16:00:00+00:00,0.5870337850990247,0.1331224781304794,0.06095234486231167,0.07252368565338546,0.2383210534936533,0.01941280315141616,0.4964297476087493,0.12633122072294395,0.15477386934673368,0.15438538650122982,0.14487618157298024,0.042567760627570415,0.059915624446609375,0.2002780552987141,0.14186139301318315,0.04181956993244045,0.12497444531028255
2018-04-27 16:15:00+00:00,0.5853142953945754,,,,,,,,,,,0.03618259653343485,,0.20965380802761108,,,
2018-04-27 16:30:00+00:00,0.5629609292367331,,,,,,,0.12494921895184355,0.14974874371859295,0.1344268194250252,,0.04317587149367856,,0.21886113406077945,,,
2018-04-27 16:45:00+00:00,0.5234126660343971,,,,,,,,,,,0.053209700784463014,,0.2316802770134629,,,
2018-04-27 17:00:00+00:00,0.5220370742708375,0.1429470152618801,0.055817116511615375,0.038010806307079835,0.2273805966732326,0.02282873364976104,0.4899033175087191,0.12771322249404438,0.13165829145728644,0.11887087743915985,0.13710385423537402,0.06537191810662599,0.06080766848303532,0.2444245636569337,0.11440539323272915,0.03232130629561,0.09152051670752162
2018-04-27 17:15:00+00:00,0.5258199516206261,,,,,,,,,,,0.0842233549559786,,0.2614356599255313,,,
2018-04-27 17:30:00+00:00,0.5326979104384237,,,,,,,0.1230794518497665,0.10954773869346733,0.11945789411787175,,0.10885184503335862,,0.2722898247613801,,,
2018-04-27 17:45:00+00:00,0.5447343383695695,,,,,,,,,,,0.11219645479695343,,0.27739876786515033,,,
